list_name,name,label::English,label::Arabic,filter,,,,,,,,,,,,,,,,,,,,,
cluster,24637,24637 (Kalata Farhan village),24637 (قرية كلاتة فرحان(طماشة)),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33404,33404 (AL-sheek Maaroof village),33404 (قرية الشيخ معروف),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33174,33174 (Tel Al-raes Al-thania Village),33174 (قرية تل الريس الثانية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21603,21603 (Baawiza),21603 (بعويزة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24682,24682 (Al Quba),24682 (القبة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17602,17602 (Kany-Sheren),17602 (كاني شيرين),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17600,17600 (Hasan-Galad),17600 (قرية حسن جلاد),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21601,21601 (Sada Area),21601 (منطقة السادة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,21605,21605 (Musqalat Al-Shamalih),21605 (مسقلاط الشمالية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,18377,18377 (Al rasheediya),18377 (الرشيدية),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17959,17959 (Tallsquf),17959 (تللسقف),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,24600,24600 (Al Qawsiyat),24600 (القوسيات),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,33445,33445 (Ammar Bet Village),33445 (قرية عمار بيت),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17133,17133 (wanna center),17133 (مركز وانة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,23415,23415 (Semehla),23415 (قرية سيمحلة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,17788,17788 (Der Umtutha),17788 (قرية ديرام توثة),ninewa,,,,,,,,,,,,,,,,,,,,,
cluster,26077,26077 (Hay Tal Al Banat),26077 (حي تل البنات),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20587,20587 (Hay Abu Dalaf),20587 (حي ابو دلف),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26078,26078 (Hay Al Askri),26078 (حي العسكري),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26116,26116 (Al Mujammaa Al Sakani),26116 (المجمع السكني),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20746,20746 (Al-Khadhra area),20746 (حي الخضراء),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20713,20713 (Hay Al Qadisiah),20713 (حي القادسية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26080,26080 (Hay Al Sharqiyah),26080 (حي الشرقية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26079,26079 (Hay Al Aboor),26079 (حي العبور),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26082,26082 (Hay Al Mahad),26082 (حي المعهد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,26081,26081 (Al Asriyah village),26081 (القرية العصرية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20613,20613 (Sudayrah Tak Tak Village),20613 (قرية سديره طك طك),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33126,33126 (Al-Sheekh Hamad Village),33126 (قرية الشيخ حمد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21955,21955 (Hay Al-Khasim Al-Qadem village),21955 (قرية الخصم القديمة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20588,20588 (Sudayrah Sufla Village),20588 (قرية سديره سفلى),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21347,21347 (Al-Musehly Village),21347 (قرية المسيحلي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21004,21004 (Hay Al Askari),21004 (الحي العسكري),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33122,33122 (Sudayrah Aulya Village),33122 (قرية سديره عليا),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21002,21002 (Al Khanuga village),21002 (قرية الخانوكة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33402,33402 (Shattye Al-Jider village),33402 (شاطي الجدر),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21349,21349 (Al-Swedan Village),21349 (قرية سويدان),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29655,29655 (Hay Tal Baajah),29655 (حي تل بعاجة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29652,29652 (Hay Al-noor),29652 (حي النور),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33123,33123 (Sudayrah Westa Village),33123 (قرية سديره وسطى),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29654,29654 (Hay Al-Baladyat),29654 (حي البلديات),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,28420,28420 (Albo Fadaus Village),28420 (قرية البوفدعوس),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23913,23913 (Hay al Zahraa 204),23913 (حي الزهراء م(9-تل مسكين)محلة 204),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25916,25916 (Al Sejla village),25916 (قرية السجلة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25746,25746 (Markaz Al-Dujeel-Hay Al Wihda Mahala 101),25746 (محلة 101),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23920,23920 (Hay Al Hussien),23920 (حي الحسين),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25747,25747 (Markaz Al-Dujeel-Al Shabab village),25747 (قرية الشباب),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25742,25742 (Al-Duloeyah-Hay Al Jubor),25742 (محلة الجبور الاولى),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20773,20773 (Beshakan village),20773 (قرية بيشكان),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20770,20770 (Al-Duloeyah-Hay khazraj),20770 (محلة خزرج),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20767,20767 (Albu Jewari),20767 (محلة البو جواري),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20771,20771 (Albu Farraj Village),20771 (قرية البو فراج),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20774,20774 (AL-Eshaqi center),20774 (مركز ناحية الاسحاقي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29601,29601 (Eshaqi Complex),29601 (مجمع الاسحاقي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25947,25947 (Bezna Village),25947 (قرية بزنة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33790,33790 (Al-Shehabbi Village),33790 (قرية الشهابي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33437,33437 (Aziz Balad),33437 (عزيز بلد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23056,23056 (Jwezerat),23056 (قرية جويزرات),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29565,29565 (Yathrib sub distrct),29565 (ناحية يثرب),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24912,24912 (Al Sindiyah village),24912 (قرية السندية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33369,33369 (Hay Altameem),33369 (حي التأميم),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22581,22581 (Hay Tal Al Zatar-mahalla 219),22581 (حي تل الزعتر م(15-البندري والاشيطح)محلة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20607,20607 (Hay Alrisalah),20607 (حي الرسالة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20720,20720 (AL-Siniya),20720 (الصينية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20866,20866 (Tal abu Jarad area-Mahalla 104),20866 (تل أبو جراد محلة 104),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33124,33124 (Al-Salman village),33124 (قرية السلمان),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24304,24304 (Al Mushhaq Village),24304 (قرية المسحك),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33434,33434 (Sheik Ali village),33434 (قرية الشيخ علي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23435,23435 (Al-Zweeyah Village),23435 (قرية الزوية ),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20689,20689 (Markaz Makhoul),20689 (مركز مكحول),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,14555,14555 (Shajara village),14555 (قرية الشجرة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,15271,15271 (Sobieh village),15271 (قرية صبيح),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23388,23388 (Al Hamra village),23388 (قرية الحمرة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22813,22813 (Qaryat Al Sareen),22813 (مقاطعة 13 الحجاج والجيسات قرية الصرين),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33608,33608 (Banat Al-hassan village),33608 (قرية بنات الحسن),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23140,23140 (Al Hardaniyah),23140 (قرية الحردانية ),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20674,20674 (Al-Hewaish area),20674 (قرية الحويش),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20752,20752 (Al_Jazera),20752 (مقاطعة 9 الجزيرة(الجزءالجنوبي)),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24305,24305 (Al Namel Village),24305 (قرية النمل),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33715,33715 (AL-Zahwer),33715 (الزهور),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,29539,29539 (Mahalla Makeshfa),29539 (محلة مكيشفة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20695,20695 (Al-Abasiya Village),20695 (قرية العباسية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20673,20673 (Al-Jillam area),20673 (منطقة الجلام),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25926,25926 (Hawi Albsat),25926 (مقاطعة 27 حاوى البساط),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21724,21724 (Hay Al Mutasim-mahala 105),21724 (محلة 105),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21725,21725 (Hay Al Wathiq-Mahala 314),21725 (حي الواثق(22-جبيرية)محلة 314),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20569,20569 (Hay Al-Khathraa Mahala 322),20569 (حي الخضراء م(25-عرموشية)محلة 322),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22474,22474 (Hay Al Dhubbat-Mahalla 334),22474 (حي الضباط م(25-عرموشية)محلة 334),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21588,21588 (Al Jubairiyah Al Thalitha),21588 (حي الواثق(22-جبيرية)الجبيرية الثالثة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21590,21590 (Hay Salah Al-Din(Mahala 302)),21590 (حي صلاح الدين محلة 302),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23877,23877 (Hay Al-Ziraa(Sharqiyah)113),23877 (حي الزراعة(شرقية)محلة 113),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25518,25518 (Al Mahalla Al Gharbiah),25518 (المحلة الغربية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23876,23876 (Al Jibariya Mahala 316),23876 (حي الواثق(22-جبيرية)محلة 316),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20675,20675 (Al-Efraz area),20675 (حي الافراز),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22473,22473 (Hay Al Muthanna-Mahalla 312),22473 (حي المثنى-محلة 312),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21592,21592 (Hay Al sinay-Al samad),21592 (حي الصناعي-م(51-المجرة وتل رجيم)قرية الصمد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25950,25950 (Tal-Al Sibaat Village),25950 (قرية تل السيباط),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25949,25949 (Al Bzikhah Village),25949 (قرية البزيخة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23145,23145 (Al Ahad Al Jadid village),23145 (قرية العهد الجديد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24247,24247 (Hay Al baladiyah),24247 (حي البلدية-م(27-الخرجة والعالي)),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,28449,28449 (Mahalla Al Aed),28449 (حي العائد(27-الخرجة والعالي)محلة العائد),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24212,24212 (Al khuzamiya Village),24212 (قرية الخزامية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25960,25960 (Hay Aljamiyaa),25960 (حي الجمعية-محله 418),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20638,20638 (Hay Al Dhubbat),20638 (حي الضباط),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20666,20666 (Uwainat),20666 (عوينات),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25922,25922 (Qadisya 1 Mahala 214),25922 (حي المطاردة(قادسية1)مقاطعة 7-محله 214),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22331,22331 (Al Baladiyat-402),22331 (البلديات-402),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22965,22965 (Hay Alqalaa),22965 (حي القلعة(6-تكريت)محلة 405),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,27367,27367 (Hay Alziraa),27367 (حي الزراعة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21357,21357 (Al Zallayah village),21357 (قرية الزلاية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,23702,23702 (Qadisya 2 500 Area),23702 (حي المطاردة(قادسية2)مقاطعة 7 محله 218 – قطعه 500),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25961,25961 (Hay Alarbaen),25961 (حي الاربعين-محله 414),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25923,25923 (Qadisya 2 Mahala 216),25923 (حي المطاردة(قادسية2)مقاطعة 7-محله 216),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22468,22468 (Hay Al Zuhour-422),22468 (حي الزهور محلة-422),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,24211,24211 (Al Namah Al ShamaliyahVillage),24211 (قرية الناعمة الشمالية),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20618,20618 (Hammad Shihab),20618 (قرية حماد شهاب),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,22058,22058 (Hay Aldiuom),22058 (حي الديوم-مقاطعة 211-ديوم تكريت),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25962,25962 (Hay Salma Altaghlubia),25962 (حي سلمى التغلبيه-محله 401),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20484,20484 (Chardaghli village),20484 (قرية جرداغلي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,27234,27234 (Hay Al-Askary),27234 (حي العسكري),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25754,25754 (Markaz Tooz-Hay Al Askari),25754 (حي العسكري),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25866,25866 (Hay Komari-120),25866 (حي كوماري م(5-الطوز)محلة 120),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25868,25868 (Hay Rizgari-114),25868 (حي رزكاري م(5-الطوز)محلة 114),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,21103,21103 (Yangija Village),21103 (قرية ينكجة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25750,25750 (Markaz Tooz-Hay Brayati),25750 (محلة برايتي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25748,25748 (Markaz Tooz-Jesir Dara),25748 (جسر دارا),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25872,25872 (Unformal Shelter),25872 (سكن غير رسمي),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25752,25752 (Markaz Tooz-Hay Al Taiyar 122),25752 (محلة 122),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20405,20405 (Sankur),20405 (سنكور),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,33153,33153 (Zinana),33153 (زنانة),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,20529,20529 (Sulayman Beg sub district center),20529 (مركز ناحية سليمان بيك),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,25870,25870 (Tal Al Naqqar),25870 (تل النقار),salah.al.din,,,,,,,,,,,,,,,,,,,,,
cluster,10301,10301 (Hay Al Fidaa),10301 (حي الفداء),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,9396,9396 (Al-zielat),9396 (الزعيلات),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,24494,24494 (Al Aker),24494 (العكر),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,10259,10259 (Hay Al Tadhihiya),10259 (حي التضحية),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,21208,21208 (Hay Al Mualimeen),21208 (حي المعلمين),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,9427,9427 (Hay AL-Mansouria),9427 (المنصورية ),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,10335,10335 (Al-Salhiya),10335 (حي الصالحية),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,23683,23683 (Hay Mehidiya),23683 (حي المهيديه),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,10263,10263 (Sadir City),10263 (حي مدينة الصدر),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,10260,10260 (Al Iskan Al Sinaie),10260 (الاسكان الصناعي),thi.qar,,,,,,,,,,,,,,,,,,,,,
cluster,19555,19555 (Damook 150),19555 (داموك 150),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,25322,25322 (Anwar Al Sadur-Al-Ghader),25322 (انوار الصدر-الغدير),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,27277,27277 (Al Hakeem Al-Ula),27277 (الحكيم الأولى),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,27275,27275 (Al-Hassan Al-Askari Al-Thania),27275 (الحسن العسكري الثانيه),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,19070,19070 (Hay al-zahraa),19070 (حي الزهراء),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,23256,23256 (Al Hasan Al Askari),23256 (الحسن العسكري),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,27278,27278 (Al Hakeem Al-Thania),27278 (الحكيم الثانيه),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,24786,24786 (Al Hakeem Al-Khdhra),24786 (الحكيم الخضراء),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,27383,27383 (Hay Al Jawadeen Al-Thalitha),27383 (حي الجوادين الثالثه),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,19548,19548 (Al Batar village),19548 (قرية البتار),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,25103,25103 (Al-Jihad Al-Zahraa),25103 (الجهاد الزهراء),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,25106,25106 (Al-Jihad-Al-Sajad),25106 (الجهاد-السجاد),wassit,,,,,,,,,,,,,,,,,,,,,
cluster,24261,24261 (Hay Al-Hawaraa 3),24261 (حي الحوراء الثالثة),wassit,,,,,,,,,,,,,,,,,,,,,
